Note 0;;;;;;;;;;;
;3;2017;5651952;The Lears;Film;Comedie dramatique;homme  ;homme  ;11;1,46;Note 3
;3;2017;5362988;Wind River;Film;Thriller;homme  ;homme  ;11;45;Note 3
;3;2017;5580036;I, Tonya;Film;Biographie;homme  ;femme ;11;53,9;Note 3
;3;2017;5322012;Wish Upon;Film;Horreur;homme  ;femme ;12;23,5;Note 3
;3;2017;4547194;I Kill Giants;Film;Fantastique;homme  ;femme ;15;0,34;Note 3
;3;2017;5719700;Home Again;Film;Romance;femme ;femme ;15;37,3;Note 3
;3;2017;5140878;Annabelle: Creation;Film;Horreur;homme  ;femme ;15;306,5;Note 3
;3;2017;4287320;The Circle;Film;Drame;homme  ;femme ;18;40,7;Note 3
;3;2017;2763304;T2 Trainspotting;Film;Drame;homme  ;homme  ;18;42,1;Note 3
;3;2017;3564472;Girls Trip;Film;Comedie;homme  ;femme ;19;140;Note 3
;3;2017;4956232;Seven Sisters;Film;Sci-fi;homme  ;femme ;20;28;Note 3
;3;2017;2872518;The Shack;Film;Drame;homme  ;homme  ;20;96,9;Note 3
;3;2017;5580390;The Shape of Water;Film;Romance;homme  ;femme ;20;195,3;Note 3
;3;2017;2543472;Wonder;Film;Drame;homme  ;homme  ;20;306,2;Note 3
;3;2017;1458169;Kidnap;Film;Thriller;homme  ;femme ;21;34,8;Note 3
;3;2017;3462710;Unforgettable;Film;Thriller;femme ;femme ;21,5;17,8;Note 3
;3;2017;6000478;Roman J. Israel, Esq.;Film;Crime;homme  ;homme  ;22;13;Note 3
;3;2017;5825380;Wonder Wheel;Film;Drame;homme  ;femme ;25;15,5;Note 3
;3;2017;4622512;Battle of the Sexes;Film;Biographie;homme  femme ;homme  femme ;25;18,5;Note 3
;3;2017;3401882;Fist Fight;Film;Comedie;homme  ;homme  ;25;41,1;Note 3
;3;2017;4799050;Rough Night;Film;Comedie;femme ;femme ;26;47,3;Note 3
;3;2017;6359956;A Bad Moms Christmas;Film;Comedie;homme  ;femme ;28;130,6;Note 3
;3;2017;5439796;Logan Lucky;Film;Comedie;homme  ;homme  ;29;48,5;Note 3
;3;2017;3922818;The Space Between Us;Film;Sci-fi;homme  ;homme  ;30;16,8;Note 3
;3;2017;4209788;Molly’s Game;Film;Drame;homme  ;femme ;30;59,3;Note 3
;3;2017;2406566;Atomic Blonde;Film;Action;homme  ;femme ;30;100;Note 3
;3;2017;1961175;American Assassin;Film;Action;homme  ;homme  ;33;67,2;Note 3
;3;2017;5776858;Phantom Thread;Film;Drame;homme  ;homme  ;35;47,8;Note 3
;3;2017;2226597;The Mountain Between Us;Film;Aventure;homme  ;homme  femme ;35;62,8;Note 3
;3;2017;5478478;Hostiles;Film;Western;homme  ;homme  ;39;35,7;Note 3
;3;2017;3486626;The Nut Job 2: Nutty By Nature;Film;Animation;homme  ;-;40;68,7;Note 3
;3;2017;4468740;Paddington 2;Film;Famille;homme  ;homme  ;40;228;Note 3
;3;2017;1396484;It;Film;Horreur;homme  ;homme  ;40;700;Note 3
;3;2017;2334871;Snatched;Film;Comedie;homme  ;femme ;42;60;Note 3
;3;2017;5155780;The Discovery;Film;Sci-fi;homme  ;homme  ;45;8,5;Note 3
;3;2017;4765284;Pitch Perfect 3;Film;Musical;femme ;femme ;45;185,4;Note 3
;3;2017;3967856;Okja;Film;Aventure;homme  ;femme ;50;2;Note 3
;3;2017;6294822;The Post;Film;Thriller;homme  ;homme  ;50;179,8;Note 3
;3;2017;3402236;Murder on the Orient Express;Film;Mystère;homme  ;homme  ;55;352,8;Note 3
;3;2017;4465564;Fifty Shades Darker;Film;Romance;homme  ;femme ;55;381;Note 3
;3;2017;5442430;Life;Film;Sci-fi;homme  ;homme  ;58;100,5;Note 3
;3;2017;5657846;Daddy’s Home 2;Film;Comedie;homme  ;homme  ;69;180,9;Note 3
;3;2017;1959563;The Bodyguard Hitman;Film;Action;homme  ;homme  ;69;183;Note 3
;3;2017;3469046;Despicable Me 3;Film;Animation;homme  ;homme  ;80;1035;Note 3
;3;2017;1485796;The Greatest Showman;Film;Musical;homme  ;homme  ;84;435;Note 3
;3;2017;1293847;xXx: Return of Xander Cage;Film;Action;homme  ;homme  ;85;346,1;Note 3
;3;2017;2316204;Alien: Covenant;Film;Sci-fi;homme  ;homme  ;97;240,9;Note 3
;3;2017;3315342;Logan;Film;Action;homme  ;homme  ;97;614;Note 3
;3;2017;3717490;Power Rangers;Film;Action;homme  ;homme  femme ;105;142,5;Note 3
;3;2017;5519340;Bright;Film;Action;homme  ;homme  ;106;;Note 3
;3;2017;1219827;Ghost in the Shell;Film;Animation;homme  ;femme ;110;169,8;Note 3
;3;2017;3411444;Ferdinand;Film;Animation;homme  ;-;111;296,1;Note 3
;3;2017;1981128;Geostorm;Film;Sci-fi;homme  ;homme  ;130;221;Note 3
;3;2017;0451279;Wonder Woman;Film;Aventure;homme  ;femme ;150;821,8;Note 3
;3;2017;2283362;Jumanji: Welcome to the Jungle;Film;Action;homme  ;homme  ;150;962,5;Note 3
;3;2017;2771200;Beauty and the Beast;Film;Fantastique;homme  ;femme ;160;1 264;Note 3
;3;2017;3606752;Cars 3;Film;Animation;homme  ;-;175;383,9;Note 3
;3;2017;2250912;Spider-Man: Homecoming;Film;Aventure;homme  ;homme  ;175;880,2;Note 3
;3;2017;1856101;Blade Runner 2049;Film;Sci-fi;homme  ;homme  ;185;259,3;Note 3
;3;2017;3896198;Guardians of the Galaxy Vol. 2;Film;Sci-fi;homme  ;homme  ;200;863,4;Note 3
;3;2017;2380307;Coco;Film;Animation;homme  ;homme  ;225;807,8;Note 3
;3;2017;4630562;The Fate of the Furious;Film;Action;homme  ;homme  ;250;1236;Note 3
;3;2017;0974015;Justice League;Film;Aventure;homme  ;homme  ;300;657,9;Note 3
;3;2017;2527336;Star Wars: The Last Jedi;Film;Sci-fi;homme  ;homme  ;317;1333;Note 3
